sessionId,topic,article,condition,pattern,ageGroup,gender,preStance,preKnowledge,postUnderstanding,postNewInformation,postPerspectiveComparison,postFurtherExploration,postFurtherExplorationReason,chatbotAppropriateness,chatbotTrustworthiness,chatbotEngagement,postStance,systemComment,freeComment,keywordAnswer,keywordCorrect,startedAt,completedAt,completionTimeSeconds,createdAt,updatedAt
e25a3f54-35a9-439f-a798-f9f0364e847e,decreasericeprice,decreasericeprice2,news,,50-59,female,3,4,5,4,5,4,生産者側の腹積もりがどれだけ妥当なものであったか、或いは妥当でなかったのか深掘りしてみたい。,,,,3,,,ワニ,true,2026-08-25T14:06:02.809Z,2026-08-25T14:12:14.008Z,371,2026-08-25T14:12:14.009Z,2026-08-25T14:12:14.009Z
a5c9393e-4bb7-47a8-b89b-fcd2e97d9259,immigration,immigration1,news,,50-59,male,4,5,5,5,2,5,実質的な意味で移民という言葉を使うことはわかるが、日本国がどのような制約を設定しているのかが興味がある。なんでも受け入れるのではなく、厳しいコントロールをしているのではないかと疑うから。,,,,3,,出生数が減っているのだから、移民を受け入れるしかないと思う,ワニ,true,2026-08-25T14:06:10.888Z,2026-08-25T14:12:27.771Z,377,2026-08-25T14:12:27.771Z,2026-08-25T14:12:27.771Z
e501d95b-db62-4fcc-ae2f-e86bd44e384b,decreasericeprice,decreasericeprice1,news,,60+,male,2,4,4,4,4,4,実際の農家の苦労はもっと消費者に知ってもらうべきである。,,,,2,,,犬,false,2026-08-25T14:09:39.757Z,2026-08-25T14:12:34.236Z,174,2026-08-25T14:12:34.237Z,2026-08-25T14:12:34.237Z
236022f4-1e71-485b-93fc-38f48be3419a,immigration,immigration2,news,,40-49,male,3,4,4,3,4,4,移民受け入れについて興味が出た,,,,2,,,ワニ,true,2026-08-25T14:10:08.573Z,2026-08-25T14:12:41.856Z,153,2026-08-25T14:12:41.856Z,2026-08-25T14:12:41.856Z
bcda30ac-d502-44bd-a69d-22101f424be0,decreasericeprice,decreasericeprice2,news,,30-39,female,4,4,5,5,5,5,高知県がお米の農家に特化しているのは全く知らなかったので、どんなお米が生産されているのかさらに調べたいと思った理由です。,,,,3,,極端な値段の上げ下げは、消費者の購買意欲やパニックに繋がると思うので、良い状況に変化を期待します。,ワニ,true,2026-08-25T14:04:30.868Z,2026-08-25T14:12:45.404Z,495,2026-08-25T14:12:45.405Z,2026-08-25T14:12:45.405Z
9153d0ae-7086-4f5f-b129-347dd29b4bac,usingballatpark,usingballatpark2,news,,60+,male,4,3,3,3,3,3,,,,,4,,,ライオン,false,2026-08-25T14:11:41.213Z,2026-08-25T14:12:52.168Z,71,2026-08-25T14:12:52.168Z,2026-08-25T14:12:52.168Z
3845da88-9ace-4e00-93f0-047cb0d72ba5,immigration,immigration2,news,,40-49,female,2,4,5,4,4,4,日本語教育に携わったことがあります。日本では比較的ボランティア要因として使われている印象。移民（東南アジア）が増えることもあまりいい印象ではないが、日本語教育を必要としている人に対して人員を割きたいならちゃんと報酬など出すべき。,,,,2,,,ワニ,true,2026-08-25T14:09:40.724Z,2026-08-25T14:12:55.681Z,195,2026-08-25T14:12:55.682Z,2026-08-25T14:12:55.682Z
b1403b15-d8a7-4c42-a420-f00bcdf738d5,casinoir,casinoir2,news,,60+,male,1,2,3,4,3,3,,,,,1,,,ワニ,true,2026-08-25T14:09:15.199Z,2026-08-25T14:13:04.582Z,229,2026-08-25T14:13:04.583Z,2026-08-25T14:13:04.583Z
2b80919b-0433-43d8-b486-d63ab9223f0b,decreasericeprice,decreasericeprice1,news,,50-59,male,4,4,4,2,2,2,特になし,,,,4,,,ワニ,true,2026-08-25T14:11:47.555Z,2026-08-25T14:13:17.539Z,90,2026-08-25T14:13:17.540Z,2026-08-25T14:13:17.540Z
20b47e4e-91bc-477c-b024-5bd1cefd9408,usingballatpark,usingballatpark1,news,,60+,male,3,4,5,5,4,4,過去の事故発生件数などのデータを調べてみたいと思った。,,,,4,,子供のころを思い出して、社会性、理解力がついたと思うことは多数ある。外遊びは必要ではないか。,ワニ,true,2026-08-25T14:06:01.565Z,2026-08-25T14:13:21.519Z,440,2026-08-25T14:13:21.519Z,2026-08-25T14:13:21.519Z
4d94590d-d3d1-4a24-9cf4-31996099690e,nuclearenergy,nuclearenergy2,news,,40-49,male,2,2,5,4,4,4,原発事故に関して,,,,2,,,ワニ,true,2026-08-25T14:10:35.875Z,2026-08-25T14:13:23.093Z,167,2026-08-25T14:13:23.094Z,2026-08-25T14:13:23.094Z
53db5e02-3826-4a5e-b900-ba940b4e0aef,usingballatpark,usingballatpark2,news,,50-59,male,3,3,5,4,2,4,事なかれ主義,,,,4,,,ワニ,true,2026-08-25T14:09:25.110Z,2026-08-25T14:13:24.768Z,240,2026-08-25T14:13:24.769Z,2026-08-25T14:13:24.769Z
1e1423cc-d8c1-4ec4-b641-2dc2c9451b48,usingballatpark,usingballatpark1,news,,40-49,female,2,2,5,4,4,3,,,,,2,,フェンスがある公園なら賛成です,ワニ,true,2026-08-25T14:11:27.675Z,2026-08-25T14:13:40.501Z,133,2026-08-25T14:13:40.502Z,2026-08-25T14:13:40.502Z
3624f1de-f80f-4f9f-b044-6c6366dc0dd9,nuclearenergy,nuclearenergy1,news,,50-59,female,2,2,5,5,2,4,ほんとうに原発を再稼働させていいのか知りたい,,,,2,,,ワニ,true,2026-08-25T14:10:17.744Z,2026-08-25T14:14:10.713Z,233,2026-08-25T14:14:10.714Z,2026-08-25T14:14:10.714Z
8d2577c4-b3e4-49e3-aea8-2a0bd15423e5,casinoir,casinoir1,news,,40-49,male,3,2,4,4,4,3,,,,,2,,,ワニ,true,2026-08-25T14:11:12.140Z,2026-08-25T14:14:19.326Z,187,2026-08-25T14:14:19.326Z,2026-08-25T14:14:19.326Z
2fe9b6e1-a1d7-4832-b410-79f97f474e22,casinoir,casinoir1,news,,60+,male,2,2,5,5,4,4,本当に夢洲にカジノの施設をつくる計画が進んでいるのか、何年に開業予定か、調べてみたくなった。,,,,2,,地盤の問題で多額の税金が使われそうだから、また、それに見合った施設かどうかも疑問である。,ワニ,true,2026-08-25T14:03:13.221Z,2026-08-25T14:14:25.563Z,672,2026-08-25T14:14:25.564Z,2026-08-25T14:14:25.564Z
606fc671-abb6-48fc-8037-9b15bca57ae4,immigration,immigration1,news,,50-59,male,2,4,5,4,4,4,,,,,2,,,ワニ,true,2026-08-25T14:11:50.360Z,2026-08-25T14:14:28.200Z,158,2026-08-25T14:14:28.201Z,2026-08-25T14:14:28.201Z
f2ea22dc-2b68-4b61-8e0b-47e8a1b5c63d,casinoir,casinoir1,news,,50-59,male,3,2,2,4,4,4,出来る場所がどのような所か気になります。,,,,2,,,ワニ,true,2026-08-25T14:09:14.849Z,2026-08-25T14:14:34.164Z,319,2026-08-25T14:14:34.164Z,2026-08-25T14:14:34.164Z
95c97e99-b650-4c3f-9264-6b984c536478,decreasericeprice,decreasericeprice1,news,,40-49,male,4,4,4,3,3,3,,,,,4,,,ワニ,true,2026-08-25T14:14:09.108Z,2026-08-25T14:14:59.430Z,50,2026-08-25T14:14:59.431Z,2026-08-25T14:14:59.431Z
afa3b0b3-04c0-473c-98a4-8be7406a81c7,decreasericeprice,decreasericeprice2,news,,40-49,female,4,2,4,5,3,5,自分の立場からしたものを見られていなかったので、いろんな立場から確認してみたいと感じたから,,,,3,,,ワニ,true,2026-08-25T14:11:00.943Z,2026-08-25T14:15:01.388Z,240,2026-08-25T14:15:01.389Z,2026-08-25T14:15:01.389Z
d74ca119-f8f0-47b8-9c1d-4c21268d95ae,usingballatpark,usingballatpark1,news,,60+,male,3,4,4,5,3,4,禁止事項に至った経緯がはっきりしていないのが釈然としないです。　責任があいまいになって無難な選択をしている事例が繰り返されたと思います。,,,,3,,,ワニ,true,2026-08-25T14:08:36.537Z,2026-08-25T14:15:08.964Z,392,2026-08-25T14:15:08.965Z,2026-08-25T14:15:08.965Z
84aad2b1-6ce1-4555-90b2-f2302fbbacd7,usingballatpark,usingballatpark1,news,,50-59,male,3,5,5,4,4,3,禁止はほぼ全国一律に、しかし、解禁は限定的な一部分のみに、この理由を知りたい。,,,,3,,「危険」と言う名の大義名分があると、即座に全国規模に中止に。責任を取りたくない事なかれ主義の慣れの立てである。とは言え、責任を取る部署・部門も一般業務に追われている中で、このようなことにかまけていられないと言う事情もあるのだろう。そんな中でも、利用者の「自己責任」と言う、ある種の責任放棄ではあるが、解禁されたのは良い事であろう。,ワニ,true,2026-08-25T14:10:02.232Z,2026-08-25T14:15:09.625Z,307,2026-08-25T14:15:09.625Z,2026-08-25T14:15:09.625Z
da28d0dd-70fc-42d8-9d59-8202eb1a6851,casinoir,casinoir1,news,,50-59,male,3,1,5,5,2,4,税金が投入されるならば納税者がどう思っているのか、また知っているのか,,,,2,,,ワニ,true,2026-08-25T14:05:06.489Z,2026-08-25T14:15:13.985Z,607,2026-08-25T14:15:13.986Z,2026-08-25T14:15:13.986Z
33e45e54-3e33-4a54-9829-d5c2e8be4193,casinoir,casinoir2,news,,50-59,female,1,3,4,5,5,4,依存症に興味を持ったから,,,,1,,,ワニ,true,2026-08-25T14:13:32.474Z,2026-08-25T14:15:19.616Z,107,2026-08-25T14:15:19.616Z,2026-08-25T14:15:19.616Z
475b4441-daf8-4210-9b00-a98383bb8190,nuclearenergy,nuclearenergy1,news,,40-49,male,2,2,3,3,3,2,特になし,,,,2,,,ワニ,true,2026-08-25T14:14:30.499Z,2026-08-25T14:15:29.347Z,59,2026-08-25T14:15:29.348Z,2026-08-25T14:15:29.348Z
4a230a10-fdf5-4fac-9d22-c1f4f98f3e34,nuclearenergy,nuclearenergy2,news,,30-39,male,4,5,4,4,4,5,,,,,3,,,ワニ,true,2026-08-25T14:13:18.752Z,2026-08-25T14:15:30.263Z,132,2026-08-25T14:15:30.263Z,2026-08-25T14:15:30.263Z
1bcb246e-203a-47d0-8bf6-971e5b1e6d48,immigration,immigration1,news,,60+,male,2,3,3,4,3,4,現状把握のため,,,,2,,特になし,ワニ,true,2026-08-25T14:08:31.422Z,2026-08-25T14:15:39.236Z,428,2026-08-25T14:15:39.237Z,2026-08-25T14:15:39.237Z
fc44a88d-da05-4dca-a660-d35f16d53889,immigration,immigration1,news,,40-49,male,1,4,4,4,4,2,十分だった,,,,1,,,犬,false,2026-08-25T14:14:59.430Z,2026-08-25T14:15:45.216Z,46,2026-08-25T14:15:45.216Z,2026-08-25T14:15:45.216Z
657ef2c5-3f3b-436d-96bc-ca2b5ea92f2b,usingballatpark,usingballatpark1,news,,30-39,male,3,3,4,4,2,1,特に興味がない。,,,,3,,,ワニ,true,2026-08-25T14:13:33.581Z,2026-08-25T14:15:51.584Z,138,2026-08-25T14:15:51.584Z,2026-08-25T14:15:51.584Z
ebb091f4-1efc-4b9d-a247-f7ccf6c80c1b,casinoir,casinoir1,news,,50-59,male,3,3,4,4,4,3,興味ないことはないが調べるまではいいかと,,,,3,,メリットもあるはず,ワニ,true,2026-08-25T14:13:44.947Z,2026-08-25T14:15:57.909Z,133,2026-08-25T14:15:57.910Z,2026-08-25T14:15:57.910Z
427e0133-1802-4ba2-bbf4-f026f0f5f6d6,usingballatpark,usingballatpark2,news,,30-39,male,4,4,4,4,4,2,一部の声が大きい人の意見にすぎない,,,,4,,,ワニ,true,2026-08-25T14:12:34.567Z,2026-08-25T14:16:01.868Z,207,2026-08-25T14:16:01.869Z,2026-08-25T14:16:01.869Z
6e000380-851a-4836-aff7-a36da3cd36ce,nuclearenergy,nuclearenergy2,news,,40-49,male,3,3,3,4,3,3,,,,,3,,様々な事情はあるがそれでも今の日本には原子力発電からは逃れられない。,ワニ,true,2026-08-25T14:14:03.344Z,2026-08-25T14:16:09.778Z,126,2026-08-25T14:16:09.779Z,2026-08-25T14:16:09.779Z
814d0024-66fb-4642-b87c-4acbdfd645b2,immigration,immigration2,news,,50-59,female,2,3,5,4,3,3,,,,,2,,,ワニ,true,2026-08-25T14:12:42.905Z,2026-08-25T14:16:18.074Z,215,2026-08-25T14:16:18.074Z,2026-08-25T14:16:18.074Z
b37383f3-3fde-4fb5-a164-4bc66adde5c4,nuclearenergy,nuclearenergy2,news,,50-59,male,2,4,5,2,3,4,"同じ日本人としてより深く知らなければと改めて思いました。
原発の怖さと東京電力の怠慢を改めてまた調べてみようと思います。
",,,,2,,,ワニ,true,2026-08-25T14:08:29.217Z,2026-08-25T14:16:28.740Z,480,2026-08-25T14:16:28.740Z,2026-08-25T14:16:28.740Z
0be30d3a-5371-4397-849a-ea7ac1a3f2db,decreasericeprice,decreasericeprice1,news,,20-29,male,3,4,4,5,4,4,コストが増えることで農家を続けることができない人が増えるという切実な話を聞いて、こういった件の構造的な問題を理解したいと思った。,,,,3,,,ワニ,true,2026-08-25T14:07:10.243Z,2026-08-25T14:16:30.739Z,560,2026-08-25T14:16:30.739Z,2026-08-25T14:16:30.739Z
0230b5a4-82f7-4bbc-950a-5604cf9c1469,casinoir,casinoir1,news,,40-49,female,2,2,4,5,2,4,カジノ誘致の件は知っていたが、建設予定地の地盤が軟弱だとか知らない情報が多かったので、詳しく調べてみようと思った。また、カジノに年間2000万人の観客が見込めるという予想に疑問が呈されていたように、私も疑問に思ったので、その辺を調べてみようと思った。,,,,1,,,ワニ,true,2026-08-25T14:06:03.297Z,2026-08-25T14:16:40.648Z,637,2026-08-25T14:16:40.648Z,2026-08-25T14:16:40.648Z
310ddacd-2224-4576-9f81-36857cef6207,decreasericeprice,decreasericeprice1,news,,50-59,male,3,3,4,4,4,4,,,,,3,,,ワニ,true,2026-08-25T14:11:28.236Z,2026-08-25T14:16:49.291Z,321,2026-08-25T14:16:49.292Z,2026-08-25T14:16:49.292Z
12e45d06-040f-41d3-82b7-739b4cebc2e8,decreasericeprice,decreasericeprice1,news,,50-59,male,3,5,5,4,5,3,,,,,3,,,犬,false,2026-08-25T14:15:29.519Z,2026-08-25T14:16:53.526Z,84,2026-08-25T14:16:53.526Z,2026-08-25T14:16:53.526Z
04981ad2-83a6-4651-b5f4-4885dbec0bd6,usingballatpark,usingballatpark2,news,,60+,male,2,2,5,4,4,1,団地住まいではないしサッカーにも興味はない。,,,,2,,,ワニ,true,2026-08-25T14:13:05.782Z,2026-08-25T14:16:55.467Z,230,2026-08-25T14:16:55.468Z,2026-08-25T14:16:55.468Z
0995cc28-19a8-4b6f-a30b-bdec26fe53fd,usingballatpark,usingballatpark2,news,,50-59,male,3,1,4,4,4,4,,,,,2,,,ワニ,true,2026-08-25T14:14:22.812Z,2026-08-25T14:16:59.159Z,156,2026-08-25T14:16:59.159Z,2026-08-25T14:16:59.159Z
a0ee880e-ce07-4ea0-b501-52ddadb57201,decreasericeprice,decreasericeprice1,news,,50-59,male,4,4,5,1,2,3,調べたところで消費者よりの意見が全くでてこないから調べても仕方ない,,,,4,,記事は農家よりの意見であり一般消費者の立場がまったく考慮されていない,ワニ,true,2026-08-25T14:13:14.267Z,2026-08-25T14:17:01.127Z,227,2026-08-25T14:17:01.128Z,2026-08-25T14:17:01.128Z
0b634450-21c2-4801-82af-6c49ccc8c5e9,immigration,immigration1,news,,60+,male,2,4,4,4,4,4,,,,,3,,,ワニ,true,2026-08-25T14:14:06.599Z,2026-08-25T14:17:01.221Z,175,2026-08-25T14:17:01.222Z,2026-08-25T14:17:01.222Z
15fdb5fa-8b62-4cda-a7a8-34e496acb837,nuclearenergy,nuclearenergy2,news,,50-59,male,3,2,5,4,5,3,事故から15年が過ぎ、これらの情報についてはある程度出尽くした感がある。,,,,3,,原子力発電の危険性は分かるが、現在の社会情勢においてクリーンエネルギー発電だけでは消費される電力を賄って行くにはコストが掛かり過ぎると感じる。よって現状では原子力発電とうまく付き合っていく方向がベターであると思う。,ワニ,true,2026-08-25T14:02:55.203Z,2026-08-25T14:17:03.161Z,848,2026-08-25T14:17:03.162Z,2026-08-25T14:17:03.162Z
d5d8d8a7-95e4-4651-8f4e-a7b5efeb335b,casinoir,casinoir2,news,,50-59,male,3,4,2,3,2,3,,,,,3,,,ワニ,true,2026-08-25T14:15:29.417Z,2026-08-25T14:17:13.094Z,104,2026-08-25T14:17:13.094Z,2026-08-25T14:17:13.094Z
1366d35d-57b0-45b7-9e3f-8b965ef1b88e,usingballatpark,usingballatpark1,news,,50-59,male,3,4,4,3,4,3,,,,,3,,,ワニ,true,2026-08-25T14:16:19.337Z,2026-08-25T14:17:50.312Z,91,2026-08-25T14:17:50.312Z,2026-08-25T14:17:50.312Z
4a87ff76-1d05-49b3-909b-acd1cb198b37,nuclearenergy,nuclearenergy1,news,,50-59,female,2,2,4,4,4,4,原発拡大の現状について知りたいと思った,,,,2,,事故があった時の対処が確立していない状況で再稼働など拡張に舵を切ることに疑問がある,ワニ,true,2026-08-25T14:23:00.096Z,2026-08-25T14:17:50.436Z,0,2026-08-25T14:17:50.436Z,2026-08-25T14:17:50.436Z
a36a128e-8984-45d8-a16d-5e306adc03ad,casinoir,casinoir2,news,,40-49,female,3,2,2,4,3,4,,,,,3,,,ワニ,true,2026-08-25T14:16:33.389Z,2026-08-25T14:17:51.459Z,78,2026-08-25T14:17:51.459Z,2026-08-25T14:17:51.459Z
3c11828b-3a52-4859-8c95-de55bbdd6580,immigration,immigration2,news,,50-59,male,2,2,2,2,4,2,ニュースを見ただけでは調べたいとまではならない,,,,2,,,ワニ,true,2026-08-25T14:16:09.386Z,2026-08-25T14:18:11.231Z,122,2026-08-25T14:18:11.231Z,2026-08-25T14:18:11.231Z
cdb1c84e-b084-43c8-a14b-4493b8fe0716,decreasericeprice,decreasericeprice2,news,,60+,male,3,4,4,4,4,3,大まかには理解している内容であった,,,,3,,元の価格に戻った感覚なので、値下がりとは思っていない,ワニ,true,2026-08-25T14:12:14.014Z,2026-08-25T14:18:13.477Z,359,2026-08-25T14:18:13.477Z,2026-08-25T14:18:13.477Z
9828d4a2-38ee-4282-973d-05ff6bee3eb7,decreasericeprice,decreasericeprice2,news,,40-49,male,2,4,4,4,4,4,,,,,2,,,ワニ,true,2026-08-25T14:16:37.655Z,2026-08-25T14:18:16.431Z,99,2026-08-25T14:18:16.432Z,2026-08-25T14:18:16.432Z
ca7b61dc-cf21-4592-bf4d-b6092b34d059,decreasericeprice,decreasericeprice2,news,,50-59,male,3,4,2,4,3,3,,,,,3,,,ワニ,true,2026-08-25T14:14:45.340Z,2026-08-25T14:18:31.313Z,226,2026-08-25T14:18:31.313Z,2026-08-25T14:18:31.313Z
684b7cd7-9d79-41b6-9d36-d50823e99fd9,usingballatpark,usingballatpark1,news,,50-59,female,3,2,5,5,4,3,記事に書かれてあったことを読んで，「ああ，そうなんだなぁ。」と納得したから。,,,,3,,昔は，自由にボールを使って遊んでいたので，禁止にしているのは，遊ぶ場所がないので，反対です。,ワニ,true,2026-08-25T14:14:28.161Z,2026-08-25T14:18:42.550Z,254,2026-08-25T14:18:42.550Z,2026-08-25T14:18:42.550Z
f9fc11f2-2d56-418e-a447-f804c02a87eb,casinoir,casinoir1,news,,50-59,male,3,4,4,5,4,2,,,,,2,,,ワニ,true,2026-08-25T14:16:48.462Z,2026-08-25T14:18:56.415Z,128,2026-08-25T14:18:56.415Z,2026-08-25T14:18:56.415Z
a8909e13-e5dc-43dc-b102-3f0fbad776ef,decreasericeprice,decreasericeprice2,news,,50-59,female,3,4,4,4,4,4,もう米が安くなったからと言って米離れは止まらないと思う,,,,3,,,ワニ,true,2026-08-25T14:14:48.969Z,2026-08-25T14:19:00.394Z,251,2026-08-25T14:19:00.395Z,2026-08-25T14:19:00.395Z
20edbd40-a4db-4d1f-b383-34974e435b74,nuclearenergy,nuclearenergy2,news,,60+,female,2,2,5,4,4,3,,,,,2,,,ワニ,true,2026-08-25T14:14:57.525Z,2026-08-25T14:19:02.844Z,245,2026-08-25T14:19:02.844Z,2026-08-25T14:19:02.844Z
e26a49ed-f2b0-42ad-8a52-b1e4a40510ce,usingballatpark,usingballatpark1,news,,50-59,female,3,3,4,5,5,5,人、それぞれ、考え方が違う,,,,3,,,ワニ,true,2026-08-25T14:15:23.497Z,2026-08-25T14:19:03.293Z,220,2026-08-25T14:19:03.293Z,2026-08-25T14:19:03.293Z
30b15a9e-b83b-47ff-b4ad-cc9cc6498411,decreasericeprice,decreasericeprice1,news,,50-59,male,4,4,4,4,4,2,,,,,4,,,ワニ,true,2026-08-25T14:17:22.365Z,2026-08-25T14:19:03.489Z,101,2026-08-25T14:19:03.489Z,2026-08-25T14:19:03.489Z
e1baac7f-8597-48da-a435-d1abe34c09ff,usingballatpark,usingballatpark2,news,,60+,female,2,1,2,2,2,2,興味がない分野ですので。,,,,2,,,ワニ,true,2026-08-25T14:16:10.054Z,2026-08-25T14:19:16.446Z,186,2026-08-25T14:19:16.446Z,2026-08-25T14:19:16.446Z
7e14ce19-9c02-41ad-a179-877816bea66d,immigration,immigration2,news,,50-59,male,2,2,4,2,2,1,,,,,2,,,ワニ,true,2026-08-25T14:17:29.713Z,2026-08-25T14:19:19.524Z,110,2026-08-25T14:19:19.524Z,2026-08-25T14:19:19.524Z
a8e76451-cac0-4d27-8cb0-89cdeec4c598,nuclearenergy,nuclearenergy1,news,,40-49,male,3,3,5,2,1,2,どうせマスコミは私達は読者のみかたですよ的な偏った記事しか載せない,,,,3,,,ワニ,true,2026-08-25T14:15:44.134Z,2026-08-25T14:19:24.402Z,220,2026-08-25T14:19:24.402Z,2026-08-25T14:19:24.402Z
205075d4-2277-4a7b-9662-7dfa14236f67,casinoir,casinoir1,news,,50-59,male,3,2,5,5,2,4,知らないことがあったから,,,,3,,,ワニ,true,2026-08-25T14:12:47.602Z,2026-08-25T14:19:36.061Z,408,2026-08-25T14:19:36.062Z,2026-08-25T14:19:36.062Z
29e60166-5721-4eef-896e-aae4f7cf366e,immigration,immigration1,news,,50-59,male,2,4,4,3,4,4,"良い外国人には来てほしいが悪い外国人には来てほしくない
ただその判断がむずかしい",,,,2,,,ライオン,false,2026-08-25T14:16:00.498Z,2026-08-25T14:19:40.268Z,220,2026-08-25T14:19:40.269Z,2026-08-25T14:19:40.269Z
e6d3c7ae-3be5-45ae-83ae-9f6904b415c3,decreasericeprice,decreasericeprice1,news,,60+,male,4,4,5,4,3,3,調べた所で私に対する状況は変わらないから,,,,3,,,ワニ,true,2026-08-25T14:16:02.730Z,2026-08-25T14:20:02.679Z,240,2026-08-25T14:20:02.679Z,2026-08-25T14:20:02.679Z
0f6e56fe-7aba-4e8b-92ec-ec630feae4db,casinoir,casinoir2,news,,30-39,male,4,4,4,5,3,4,IR事業における経済への影響、国民への影響について,,,,4,,,ワニ,true,2026-08-25T14:18:05.902Z,2026-08-25T14:20:03.833Z,118,2026-08-25T14:20:03.834Z,2026-08-25T14:20:03.834Z
f8c84427-bed1-4049-93b3-10a107b70a78,casinoir,casinoir2,news,,50-59,male,2,4,5,4,3,5,現在、カジノ、IR事業誘致が全国各地で取り沙汰されているが経済性の問題もさることながら住民に対するケア、特にギャンブル依存がある人へのケアは置き去りになっている印象がある。大阪などでは入場料を高額に設定しインバウンド需要がメインと謡っているが実態は国内需要が多いと思われる。そうした人たちに向けたギャンブル依存対策の案（マイナンバーを用いた入場規制など）をもっと多く考えるような政策が出されているのか深掘りしていきたいと思います。,,,,2,,カジノ、IR事業は最近、取り上げられる事が少なくなり自身でも視界外でしたが今回の件でまた詳しくモニターしていこうと思います。,ワニ,true,2026-08-25T14:02:28.425Z,2026-08-25T14:20:05.081Z,1057,2026-08-25T14:20:05.082Z,2026-08-25T14:20:05.082Z
018a142c-dda3-4c92-85a1-ee67d1a83138,decreasericeprice,decreasericeprice1,news,,20-29,female,4,4,5,5,5,4,,,,,3,,,ワニ,true,2026-08-25T14:17:06.518Z,2026-08-25T14:20:07.040Z,181,2026-08-25T14:20:07.040Z,2026-08-25T14:20:07.040Z
e6f70acd-a6a6-4e0c-a320-3bf2cbec9256,nuclearenergy,nuclearenergy2,news,,40-49,female,3,4,5,4,4,5,実際被災して影響があった人の意見があったので、どういったことが起きたのかの事実など知りたいと思った,,,,2,,,犬,false,2026-08-25T14:17:45.418Z,2026-08-25T14:20:10.479Z,145,2026-08-25T14:20:10.479Z,2026-08-25T14:20:10.479Z
01993b6f-c53f-443a-945a-cb7e0dd14f7e,immigration,immigration1,news,,40-49,male,1,4,4,2,3,3,,,,,1,,,ワニ,true,2026-08-25T14:18:17.972Z,2026-08-25T14:20:15.073Z,117,2026-08-25T14:20:15.074Z,2026-08-25T14:20:15.074Z
5f3c955b-95ab-4202-8009-b07a4a7633ab,usingballatpark,usingballatpark1,news,,60+,female,3,5,5,4,2,3,これぐらいの知識があれば、それで十分だと感じたから。,,,,3,,,ワニ,true,2026-08-25T14:17:27.768Z,2026-08-25T14:20:27.176Z,179,2026-08-25T14:20:27.176Z,2026-08-25T14:20:27.176Z
e104784f-73d7-415e-a6fd-4762b900b3c3,usingballatpark,usingballatpark1,news,,50-59,male,4,2,5,5,4,4,先ず、ボール遊びを全国的に禁じられていること自体に驚いたからです。読み進めると徐々に解禁しているような状況、嘆かわしいというか所詮、取り決めは全て大人の判断であり事故防止をうたうのであれば自転車も禁止すればいいし野球も軟式といえど危険、格闘技は全般が言語道断ですよね。一体どこでねじまがったかを知りたいと思っています。,,,,4,,上でほぼ書きましたが、他にはこの内容と並列もしくはこれ以上の奇妙なルールが無いかを知りたいですね。,ワニ,true,2026-08-25T14:04:10.857Z,2026-08-25T14:21:13.736Z,1023,2026-08-25T14:21:13.737Z,2026-08-25T14:21:13.737Z
dee398f4-1214-4871-8941-4cc04c253088,nuclearenergy,nuclearenergy1,news,,50-59,male,3,2,4,2,4,3,原発の重要性は既に理解しているつもりだから,,,,3,,,ワニ,true,2026-08-25T14:19:21.621Z,2026-08-25T14:21:14.599Z,113,2026-08-25T14:21:14.599Z,2026-08-25T14:21:14.599Z
630de604-d892-4ea2-9f55-1df7d7c86f7d,usingballatpark,usingballatpark1,news,,40-49,male,3,4,4,4,3,3,,,,,3,,大阪以外の地域で公園のボール遊びが解禁の傾向にあるかを知りたかった,ワニ,true,2026-08-25T14:19:21.406Z,2026-08-25T14:21:20.153Z,119,2026-08-25T14:21:20.153Z,2026-08-25T14:21:20.153Z
ed6f07f6-fefb-4ca4-8a0c-5ea08b1f72a1,nuclearenergy,nuclearenergy1,news,,60+,female,1,4,4,5,5,3,,,,,2,,,ワニ,true,2026-08-25T14:20:44.230Z,2026-08-25T14:21:33.677Z,49,2026-08-25T14:21:33.677Z,2026-08-25T14:21:33.677Z
1bc4ef5c-70b5-42c9-99a1-9a3620cb2fb0,usingballatpark,usingballatpark2,news,,40-49,male,1,1,5,5,1,1,,,,,1,,,ワニ,true,2026-08-25T14:20:30.177Z,2026-08-25T14:21:36.425Z,66,2026-08-25T14:21:36.426Z,2026-08-25T14:21:36.426Z
d90cd39f-d690-4376-910a-6c079f48b7b5,immigration,immigration1,news,,40-49,male,2,1,2,3,3,2,,,,,2,,,ワニ,true,2026-08-25T14:20:55.978Z,2026-08-25T14:21:37.973Z,42,2026-08-25T14:21:37.974Z,2026-08-25T14:21:37.974Z
d488a2ea-c24c-41a8-a47b-2d75a9a92773,casinoir,casinoir1,news,,40-49,male,2,3,4,4,2,4,,,,,2,,,ワニ,true,2026-08-25T14:17:44.899Z,2026-08-25T14:21:59.080Z,254,2026-08-25T14:21:59.080Z,2026-08-25T14:21:59.080Z
02088354-ec6b-4850-a355-634fc5a784c6,nuclearenergy,nuclearenergy1,news,,30-39,male,3,3,4,4,4,4,,,,,3,,,犬,false,2026-08-25T14:21:28.217Z,2026-08-25T14:22:04.584Z,36,2026-08-25T14:22:04.584Z,2026-08-25T14:22:04.584Z
